event_id,entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint
evt-018330,dev-0427,edge_device,2026-05-07 02:51:33,10.13.127.202,"Berlin, DE (52.5200, 13.4050)",infra/vault/secrets,certificate,44.91,AUTH_OK|secret.lease|policy.read|secret.read,Zephyr RTOS 3.6 / fw 3.6.0 / C6:5F:7D:BF:89:14
evt-018387,dev-0443,edge_device,2026-05-07 03:17:15,10.13.146.127,"Berlin, DE (52.5200, 13.4050)",infra/k8s/prod,certificate,22.66,AUTH_OK|pod.list|pod.logs,BuildRoot 2024.02 / fw 5.10.198 / C4:A1:58:67:DE:C1
evt-018434,dev-0496,edge_device,2026-05-07 03:44:33,10.14.226.133,"Amsterdam, NL (52.3676, 4.9041)",iot/fleet/registry,biometric,74.79,AUTH_OK|tel.batch|tel.batch,BuildRoot 2024.02 / fw 5.10.198 / 60:89:F8:A2:C8:DF
evt-018483,svc-0395,service_account,2026-05-07 04:13:27,10.12.140.61,"London, GB (51.5074, -0.1278)",infra/k8s/prod,token,92.01,AUTH_OK|job.run|pod.exec|pod.logs,Alpine 3.20 (container) / fw 6.6.32 / AA:A9:79:AA:90:9B
evt-018531,dev-0484,edge_device,2026-05-07 04:48:41,10.14.164.80,"Amsterdam, NL (52.3676, 4.9041)",vpn/gateway,certificate,15.63,AUTH_OK|vpn.disconnect|vpn.status|route.show,BuildRoot 2024.02 / fw 5.10.198 / 4A:E3:6E:8A:24:E6
evt-018578,dev-0448,edge_device,2026-05-07 05:21:35,10.11.214.25,"Hyderabad, IN (17.3850, 78.4867)",infra/monitoring,token,15.65,AUTH_OK|page.view|comment.add|http.get,BuildRoot 2024.02 / fw 5.10.198 / 34:C3:E0:87:8D:E4
evt-018625,svc-0328,service_account,2026-05-07 05:47:44,10.13.118.163,"Berlin, DE (52.5200, 13.4050)",infra/k8s/prod,token,57.77,AUTH_FAIL|AUTH_OK|deploy.apply|pod.logs,Alpine 3.20 (container) / fw 6.6.32 / DE:16:D5:4D:71:F4
evt-018673,dev-0461,edge_device,2026-05-07 06:13:43,10.10.136.253,"Bengaluru, IN (12.9716, 77.5946)",vpn/gateway,token,28.99,AUTH_OK|vpn.disconnect|vpn.disconnect,FreeRTOS 10.6 / fw 10.6.1 / 48:2B:9A:6C:56:B2
evt-018720,usr-0019,user,2026-05-07 06:32:38,207.10.171.155,"Paris, FR (48.8566, 2.3522)",db/prod/transactions,password,349.51,AUTH_OK|db.count|db.export|db.describe|db.explain|db.connect|db.count|db.explain|db.explain|db.connect|db.describe|db.explain|db.describe|db.select|db.count,macOS 14 Sonoma / fw 23.5.0 / B4:80:BE:2C:6F:9A
evt-018767,usr-0281,user,2026-05-07 06:54:29,143.190.150.246,"Bogota, CO (4.7110, -74.0721)",corp/ticketing,password,601.1,AUTH_OK|comment.add|comment.add|comment.add|comment.add|doc.edit,Ubuntu 22.04 LTS / fw 5.15.0 / 40:5A:8C:0C:27:DA
evt-018814,dev-0485,edge_device,2026-05-07 07:10:35,10.13.168.89,"Berlin, DE (52.5200, 13.4050)",infra/k8s/staging,certificate,53.87,AUTH_OK|pod.list|deploy.apply|job.run|pod.exec|node.describe|pod.logs,FreeRTOS 10.6 / fw 10.6.1 / 6A:34:5F:5C:61:2B
evt-018820,svc-0352,service_account,2026-05-07 07:12:39,10.13.240.20,"Berlin, DE (52.5200, 13.4050)",db/prod/transactions,token,192.33,AUTH_OK|db.select|db.select|fs.download|db.export,Debian 12 (container) / fw 6.1.0 / 6E:D1:A8:25:1E:01
evt-018862,usr-0023,user,2026-05-07 07:28:11,10.17.194.231,"Singapore, SG (1.3521, 103.8198)",legal/contracts,biometric,312.13,AUTH_OK|fs.search|fs.list|fs.upload|fs.list|fs.upload|fs.read|fs.upload|fs.list,Windows 10 22H2 / fw 10.0.19045 / 76:D7:ED:7D:57:88
evt-018909,usr-0163,user,2026-05-07 07:47:49,70.210.211.43,"Tel Aviv, IL (32.0853, 34.7818)",warehouse/exports,biometric,168.11,AUTH_OK|fs.list|fs.read|fs.download|fs.read|fs.upload|fs.list|fs.list|fs.read,Windows 10 22H2 / fw 10.0.19045 / 58:E0:5E:92:26:8F
evt-018957,svc-0414,service_account,2026-05-07 08:03:10,10.15.65.110,"New York, US (40.7128, -74.0060)",infra/monitoring,certificate,71.27,AUTH_OK|comment.add|comment.add|search.query|doc.edit|comment.add,Debian 12 (container) / fw 6.1.0 / 64:CC:1F:BA:92:C3
evt-018961,usr-0107,user,2026-05-07 08:04:31,207.74.185.9,"Toronto, CA (43.6532, -79.3832)",db/analytics/sessions,password,158.36,AUTH_OK|db.count|db.select|db.count|db.select|db.export|db.explain,Windows 10 22H2 / fw 10.0.19045 / 74:45:97:D5:CB:55
evt-019005,usr-0036,user,2026-05-07 08:16:36,10.14.247.243,"Amsterdam, NL (52.3676, 4.9041)",hr/records,biometric,224.61,AUTH_OK|fs.download|fs.read|fs.upload|fs.download,Windows 11 23H2 / fw 10.0.22631 / 10:66:AF:27:D7:44
evt-019053,dev-0450,edge_device,2026-05-07 08:29:56,10.10.53.158,"Bengaluru, IN (12.9716, 77.5946)",vpn/gateway,certificate,21.13,AUTH_OK|vpn.connect|vpn.connect,FreeRTOS 10.6 / fw 10.6.1 / 32:E1:80:90:60:AE
evt-019100,usr-0281,user,2026-05-07 08:44:50,143.190.150.246,"Bogota, CO (4.7110, -74.0721)",corp/ticketing,biometric,243.24,AUTH_OK|doc.edit|search.query|http.get|page.view|comment.add|comment.add,Ubuntu 22.04 LTS / fw 5.15.0 / 40:5A:8C:0C:27:DA
evt-019147,dev-0430,edge_device,2026-05-07 09:00:16,10.14.213.156,"Amsterdam, NL (52.3676, 4.9041)",ot/historian,certificate,37.22,AUTH_OK|db.export|db.connect,Yocto Kirkstone / fw 4.1.12-rt / D0:8C:80:8D:A6:F1
evt-019195,usr-0210,user,2026-05-07 09:15:38,10.17.49.141,"Singapore, SG (1.3521, 103.8198)",eng/repo/platform-core,password,147.07,AUTH_OK|git.fetch|git.log|git.clone|git.fetch|code.search|git.clone|code.search|git.fetch|git.log|git.push|git.fetch,Windows 10 22H2 / fw 10.0.19045 / A6:97:2C:74:CA:8F
evt-019242,usr-0029,user,2026-05-07 09:29:33,213.210.191.146,"Hyderabad, IN (17.3850, 78.4867)",db/prod/telemetry,biometric,377.59,AUTH_OK|db.select|db.export,Ubuntu 22.04 LTS / fw 5.15.0 / 08:AF:2C:24:85:8B
evt-019290,usr-0136,user,2026-05-07 09:40:10,118.60.30.27,"San Jose, US (37.3382, -121.8863)",db/analytics/sessions,password,556.46,AUTH_OK|db.connect|db.select|db.count|db.count,macOS 15 Sequoia / fw 24.1.0 / C4:73:C7:91:4E:09
evt-019338,svc-0399,service_account,2026-05-07 09:52:27,10.13.135.126,"Berlin, DE (52.5200, 13.4050)",eng/repo/platform-core,password,62.12,AUTH_OK|git.clone|git.log|git.clone,Debian 12 (container) / fw 6.1.0 / 5A:F6:33:89:09:36
evt-019388,svc-0346,service_account,2026-05-07 10:05:46,10.16.36.1,"Austin, US (30.2672, -97.7431)",corp/ticketing,token,68.28,AUTH_OK|comment.add|comment.add|search.query|http.get,Alpine 3.20 (container) / fw 6.6.32 / E6:11:D2:64:93:6E
evt-019435,svc-0358,service_account,2026-05-07 10:17:47,67.192.56.206,"New York, US (40.7128, -74.0060)",eng/repo/platform-core,token,160.78,AUTH_OK|git.clone|git.log|git.fetch|git.log|git.clone,Ubuntu 24.04 (container) / fw 6.8.0 / C6:64:06:22:8B:71
evt-019482,usr-0134,user,2026-05-07 10:30:18,10.14.156.155,"Amsterdam, NL (52.3676, 4.9041)",warehouse/exports,password,413.3,AUTH_OK|fs.read|fs.download|fs.read|fs.download|fs.upload|fs.search|fs.list,macOS 14 Sonoma / fw 23.5.0 / 68:6B:09:D7:EC:A7
evt-019529,usr-0085,user,2026-05-07 10:41:38,10.15.81.164,"New York, US (40.7128, -74.0060)",legal/contracts,password,589.41,AUTH_OK|fs.upload|fs.read,macOS 15 Sequoia / fw 24.1.0 / 96:EA:DA:E7:C3:2E
evt-019576,usr-0009,user,2026-05-07 10:51:54,210.8.192.54,"London, GB (51.5074, -0.1278)",corp/wiki,password,890.94,AUTH_FAIL|AUTH_OK|comment.add|page.view|doc.edit|comment.add,Windows 10 22H2 / fw 10.0.19045 / F8:52:AE:F0:81:60
evt-019623,usr-0153,user,2026-05-07 11:05:27,57.134.203.64,"Dubai, AE (25.2048, 55.2708)",db/prod/transactions,password,1105.51,AUTH_OK|db.select|db.select|db.explain|db.explain|db.describe|db.select|db.connect,Ubuntu 22.04 LTS / fw 5.15.0 / C6:A3:7D:71:D9:35
evt-019670,usr-0321,user,2026-05-07 11:15:52,100.130.225.72,"Seoul, KR (37.5665, 126.9780)",legal/contracts,password,4300.13,AUTH_OK|fs.download|fs.read|fs.download|fs.list|fs.read|fs.search|fs.list|fs.download|fs.list|fs.read,Ubuntu 22.04 LTS / fw 5.15.0 / 72:56:13:13:64:67
evt-019717,usr-0241,user,2026-05-07 11:27:11,76.21.39.226,"Tel Aviv, IL (32.0853, 34.7818)",infra/monitoring,password,636.96,AUTH_OK|comment.add|page.view|comment.add|http.get,Windows 10 22H2 / fw 10.0.19045 / 50:2D:B4:49:EB:48
evt-019755,usr-0107,user,2026-05-07 11:39:09,207.74.185.9,"Toronto, CA (43.6532, -79.3832)",admin/iam/directory,password,1186.6,AUTH_OK|iam.list_users|iam.list_roles|iam.list_users|iam.whoami|iam.describe|iam.list_roles|iam.list_users,Windows 10 22H2 / fw 10.0.19045 / 74:45:97:D5:CB:55
evt-019765,svc-0410,service_account,2026-05-07 11:41:54,10.13.175.84,"Berlin, DE (52.5200, 13.4050)",eng/repo/watchtower,token,91.35,AUTH_OK|pr.review,Ubuntu 24.04 (container) / fw 6.8.0 / 06:C5:E9:C3:23:43
evt-019812,usr-0063,user,2026-05-07 11:52:33,10.17.149.60,"Singapore, SG (1.3521, 103.8198)",infra/k8s/prod,password,203.95,AUTH_OK|pod.list|pod.logs|job.run|pod.logs,Ubuntu 22.04 LTS / fw 5.15.0 / 30:48:EB:96:AD:D4
evt-019860,usr-0068,user,2026-05-07 12:06:26,166.155.142.77,"Dublin, IE (53.3498, -6.2603)",warehouse/exports,password,158.31,AUTH_OK|fs.upload|fs.search|fs.read|fs.search|fs.read|fs.upload|fs.search|fs.upload|fs.upload|fs.download|fs.search,Windows 11 23H2 / fw 10.0.22631 / 20:06:D1:AF:CB:A9
evt-019908,usr-0230,user,2026-05-07 12:19:41,10.10.88.213,"Bengaluru, IN (12.9716, 77.5946)",infra/monitoring,biometric,393.51,AUTH_OK|search.query|search.query|search.query|search.query|comment.add|comment.add|search.query,macOS 14 Sonoma / fw 23.5.0 / AA:81:0F:D4:4A:09
evt-019958,usr-0001,user,2026-05-07 12:36:00,35.206.96.64,"Tokyo, JP (35.6762, 139.6503)",eng/repo/watchtower,password,79.3,AUTH_OK|git.fetch|code.search|git.fetch|git.push|code.search|pr.review|git.log|code.search,Ubuntu 22.04 LTS / fw 5.15.0 / F6:52:55:65:33:C2
evt-020005,usr-0151,user,2026-05-07 12:45:03,10.12.146.70,"London, GB (51.5074, -0.1278)",db/analytics/sessions,password,149.23,AUTH_OK|db.count|db.describe|db.export|db.export,Windows 11 23H2 / fw 10.0.22631 / D4:2F:38:23:E3:62
evt-020033,svc-0352,service_account,2026-05-07 12:50:54,10.13.240.20,"Berlin, DE (52.5200, 13.4050)",db/prod/telemetry,token,117.08,AUTH_OK|fs.download|fs.read|fs.download|fs.download|db.export,Debian 12 (container) / fw 6.1.0 / 6E:D1:A8:25:1E:01
evt-020053,svc-0377,service_account,2026-05-07 12:56:11,10.16.149.228,"Austin, US (30.2672, -97.7431)",eng/ci/build-runner,token,43.09,AUTH_OK|node.describe|pod.exec,Debian 12 (container) / fw 6.1.0 / 56:69:E2:EA:5B:5B
evt-020101,usr-0013,user,2026-05-07 13:08:52,223.106.88.61,"Seoul, KR (37.5665, 126.9780)",db/prod/telemetry,biometric,186.19,AUTH_OK|db.export|db.export|db.explain|db.explain|db.connect|db.count|db.connect|db.describe,macOS 15 Sequoia / fw 24.1.0 / C8:46:E7:ED:03:B5
evt-020149,usr-0197,user,2026-05-07 13:22:22,175.163.188.88,"Dublin, IE (53.3498, -6.2603)",legal/contracts,token,656.16,AUTH_OK|fs.upload|fs.list|fs.stat|fs.upload|fs.stat|fs.download,macOS 14 Sonoma / fw 23.5.0 / 46:A2:F9:05:95:15
evt-020196,usr-0062,user,2026-05-07 13:33:44,113.56.157.200,"San Jose, US (37.3382, -121.8863)",infra/vault/secrets,password,558.85,AUTH_OK|secret.lease|secret.list|secret.lease|secret.list|secret.read|secret.list,macOS 14 Sonoma / fw 23.5.0 / F4:16:DB:CE:AC:C3
evt-020244,svc-0386,service_account,2026-05-07 13:45:37,10.12.104.186,"London, GB (51.5074, -0.1278)",eng/repo/edge-firmware,token,90.97,AUTH_OK|git.clone,Debian 12 (container) / fw 6.1.0 / A8:DF:8C:8D:69:29
evt-020291,usr-0168,user,2026-05-07 13:58:11,138.250.129.57,"Chicago, US (41.8781, -87.6298)",db/analytics/events,password,492.99,AUTH_OK|db.select|db.connect|db.export|db.count|db.describe|db.describe|db.explain,Windows 11 23H2 / fw 10.0.22631 / 7A:7B:80:DA:F7:6A
evt-020339,dev-0441,edge_device,2026-05-07 14:10:16,10.10.75.152,"Bengaluru, IN (12.9716, 77.5946)",infra/monitoring,certificate,41.32,AUTH_OK|comment.add|doc.edit|comment.add,FreeRTOS 10.6 / fw 10.6.1 / AA:BA:C7:9C:D0:C9
evt-020386,usr-0094,user,2026-05-07 14:26:10,193.227.63.200,"Dubai, AE (25.2048, 55.2708)",corp/wiki,password,736.55,AUTH_OK|comment.add|page.view|page.view|search.query|http.get|http.get|doc.edit,Windows 11 23H2 / fw 10.0.22631 / 62:71:F1:31:AF:90
evt-020433,usr-0040,user,2026-05-07 14:44:55,198.84.198.42,"Seattle, US (47.6062, -122.3321)",db/analytics/sessions,biometric,98.07,AUTH_OK|db.describe|db.describe|db.select|db.export|db.export|db.explain,Fedora 40 / fw 6.8.9 / EE:84:66:F0:5F:9A
evt-020480,usr-0094,user,2026-05-07 15:04:00,193.227.63.200,"Dubai, AE (25.2048, 55.2708)",eng/repo/edge-firmware,biometric,379.27,AUTH_OK|pr.review|git.log|code.search|code.search|code.search|git.log,Windows 11 23H2 / fw 10.0.22631 / 62:71:F1:31:AF:90
evt-020528,usr-0026,user,2026-05-07 15:18:54,10.13.10.104,"Berlin, DE (52.5200, 13.4050)",eng/repo/edge-firmware,password,108.56,AUTH_OK|git.log|git.clone|git.fetch|git.clone|git.fetch|git.fetch|git.push,Windows 11 23H2 / fw 10.0.22631 / 14:74:9D:19:92:ED
evt-020568,usr-0107,user,2026-05-07 15:36:01,149.226.99.83,"Paris, FR (48.8566, 2.3522)",warehouse/exports,password,251.97,AUTH_OK|fs.download|fs.search|fs.stat|fs.list|fs.search|fs.stat,Windows 10 22H2 / fw 10.0.19045 / 74:45:97:D5:CB:55
evt-020577,usr-0077,user,2026-05-07 15:39:05,113.189.223.164,"Warsaw, PL (52.2297, 21.0122)",infra/k8s/prod,token,1426.94,AUTH_OK|pod.list|pod.exec|job.run,Ubuntu 22.04 LTS / fw 5.15.0 / 14:DB:28:8F:C3:DB
evt-020624,svc-0348,service_account,2026-05-07 16:06:27,10.13.244.119,"Berlin, DE (52.5200, 13.4050)",db/analytics/sessions,token,133.53,AUTH_OK|db.select|db.select|db.connect,Debian 12 (container) / fw 6.1.0 / BC:67:1C:DD:01:85
evt-020671,svc-0332,service_account,2026-05-07 16:25:19,10.17.98.192,"Singapore, SG (1.3521, 103.8198)",eng/repo/platform-core,token,147.62,AUTH_OK|code.search|code.search|code.search|git.fetch,RHEL 9 (vm) / fw 5.14.0 / E0:B2:25:6D:6A:E3
evt-020718,dev-0443,edge_device,2026-05-07 16:41:18,10.13.146.127,"Berlin, DE (52.5200, 13.4050)",infra/k8s/prod,certificate,23.91,AUTH_OK|job.run|pod.list|pod.logs|deploy.apply,BuildRoot 2024.02 / fw 5.10.198 / C4:A1:58:67:DE:C1
evt-020765,svc-0400,service_account,2026-05-07 17:01:38,10.17.243.42,"Singapore, SG (1.3521, 103.8198)",db/analytics/sessions,token,33.33,AUTH_OK|db.connect,Alpine 3.20 (container) / fw 6.6.32 / 9A:C2:B2:D5:F7:BE
evt-020812,usr-0302,user,2026-05-07 17:26:50,133.147.231.74,"Seattle, US (47.6062, -122.3321)",db/prod/telemetry,password,619.13,AUTH_OK|db.explain|db.explain|db.connect|db.count|db.connect|db.describe,Windows 10 22H2 / fw 10.0.19045 / 0A:35:99:25:0A:FB
evt-020869,svc-0422,service_account,2026-05-07 17:47:55,10.16.184.43,"Austin, US (30.2672, -97.7431)",infra/vault/secrets,token,26.08,AUTH_OK|secret.lease|secret.read|secret.read|policy.read|secret.list,Debian 12 (container) / fw 6.1.0 / 24:46:19:64:AD:6A
evt-020918,usr-0317,user,2026-05-07 18:11:01,10.17.112.194,"Singapore, SG (1.3521, 103.8198)",eng/artifacts/releases,biometric,875.81,AUTH_OK|fs.download|fs.list|fs.list|fs.list|fs.upload|fs.read|fs.read|fs.stat|fs.upload|fs.upload,Windows 11 23H2 / fw 10.0.22631 / 06:42:A2:FB:E4:0E
evt-020965,dev-0461,edge_device,2026-05-07 18:33:56,10.10.136.253,"Bengaluru, IN (12.9716, 77.5946)",infra/vault/secrets,token,27.42,AUTH_OK|secret.list|secret.read|policy.read,FreeRTOS 10.6 / fw 10.6.1 / 48:2B:9A:6C:56:B2
evt-021012,svc-0344,service_account,2026-05-07 19:02:14,10.16.81.156,"Austin, US (30.2672, -97.7431)",eng/repo/edge-firmware,token,89.88,AUTH_OK|git.push|pr.review,Alpine 3.20 (container) / fw 6.6.32 / 70:78:DA:0E:3D:9E
evt-021059,svc-0417,service_account,2026-05-07 19:28:10,10.11.44.174,"Hyderabad, IN (17.3850, 78.4867)",infra/monitoring,token,64.22,AUTH_OK|http.get|comment.add|http.get|http.get|comment.add|http.get,RHEL 9 (vm) / fw 5.14.0 / 76:89:1E:40:3F:EB
evt-021106,usr-0163,user,2026-05-07 19:57:21,70.210.211.43,"Tel Aviv, IL (32.0853, 34.7818)",db/prod/customers,password,1024.14,AUTH_OK|db.select|db.explain|db.explain|db.explain|db.count|db.export|db.explain|db.count|db.count,Windows 10 22H2 / fw 10.0.19045 / 58:E0:5E:92:26:8F
evt-021153,svc-0342,service_account,2026-05-07 20:18:59,10.17.53.34,"Singapore, SG (1.3521, 103.8198)",eng/artifacts/releases,certificate,44.14,AUTH_OK|fs.upload|fs.search|fs.download|fs.upload|fs.stat|fs.download|fs.stat,RHEL 9 (vm) / fw 5.14.0 / 0E:FC:FD:BF:20:9D
evt-021200,dev-0476,edge_device,2026-05-07 20:46:14,10.14.86.203,"Amsterdam, NL (52.3676, 4.9041)",iot/fleet/registry,token,36.64,AUTH_OK|tel.heartbeat|cfg.pull|tel.publish|tel.publish|cfg.pull|cfg.pull,FreeRTOS 10.6 / fw 10.6.1 / AE:AB:47:F2:5E:2D
evt-021248,usr-0276,user,2026-05-07 21:11:23,91.75.224.218,"Warsaw, PL (52.2297, 21.0122)",eng/repo/platform-core,password,1050.79,AUTH_FAIL|AUTH_FAIL|AUTH_OK|git.clone|pr.review|git.log,Windows 10 22H2 / fw 10.0.19045 / 34:75:83:B3:61:B1
evt-021295,usr-0044,user,2026-05-07 21:47:27,117.245.174.100,"Seoul, KR (37.5665, 126.9780)",corp/mail,token,452.16,AUTH_FAIL|AUTH_FAIL|AUTH_OK|comment.add|search.query|search.query|search.query|page.view,macOS 14 Sonoma / fw 23.5.0 / 44:F2:FB:34:E5:2C
evt-021303,usr-0058,user,2026-05-07 21:51:08,200.208.111.97,"Dubai, AE (25.2048, 55.2708)",eng/artifacts/releases,biometric,297.03,AUTH_OK|fs.search|fs.upload|fs.upload|fs.stat|fs.upload|fs.read,Ubuntu 22.04 LTS / fw 5.15.16 / 44:58:74:26:BF:33
evt-021343,dev-0486,edge_device,2026-05-07 22:22:11,10.10.12.92,"Bengaluru, IN (12.9716, 77.5946)",iot/fleet/registry,certificate,41.55,AUTH_OK|tel.batch|tel.heartbeat|tel.heartbeat,Yocto Kirkstone / fw 4.1.12-rt / D6:52:04:8B:7E:8C
evt-021390,svc-0337,service_account,2026-05-07 22:49:47,10.17.229.219,"Singapore, SG (1.3521, 103.8198)",infra/vault/secrets,token,114.11,AUTH_OK|secret.lease|secret.lease|secret.list|secret.lease|secret.lease,Debian 12 (container) / fw 6.1.0 / 44:53:C4:5C:0C:EE
evt-021393,usr-0058,user,2026-05-07 22:51:04,200.208.111.97,"Dubai, AE (25.2048, 55.2708)",eng/repo/edge-firmware,biometric,241.32,AUTH_OK|git.push|git.push|git.fetch|git.clone|git.clone|git.push|code.search,Ubuntu 22.04 LTS / fw 5.15.16 / 44:58:74:26:BF:33
evt-021439,usr-0294,user,2026-05-07 23:17:16,79.161.47.219,"Sydney, AU (-33.8688, 151.2093)",eng/repo/platform-core,password,151.81,AUTH_OK|code.search|code.search|git.clone|git.push|git.clone|git.push|git.fetch|git.fetch,macOS 14 Sonoma / fw 23.5.0 / DC:37:A9:F9:B6:32
evt-021487,dev-0462,edge_device,2026-05-07 23:40:30,10.10.159.117,"Bengaluru, IN (12.9716, 77.5946)",infra/monitoring,certificate,54.33,AUTH_OK|search.query|comment.add,Zephyr RTOS 3.6 / fw 3.6.0 / E4:4B:65:5A:96:E5
evt-021509,usr-0058,user,2026-05-08 00:01:38,200.208.111.97,"Dubai, AE (25.2048, 55.2708)",eng/repo/edge-firmware,biometric,829.81,AUTH_OK|git.clone|code.search|pr.review|code.search|code.search|code.search|code.search|git.fetch,Ubuntu 22.04 LTS / fw 5.15.16 / 44:58:74:26:BF:33
evt-021537,svc-0341,service_account,2026-05-08 00:20:26,10.10.188.157,"Bengaluru, IN (12.9716, 77.5946)",infra/vault/secrets,certificate,44.16,AUTH_OK|secret.lease|policy.read|secret.list|secret.list|secret.lease,RHEL 9 (vm) / fw 5.14.0 / 36:8B:5A:FB:7D:C8
evt-021552,usr-0058,user,2026-05-08 00:32:32,200.208.111.97,"Dubai, AE (25.2048, 55.2708)",eng/artifacts/releases,biometric,626.2,AUTH_OK|fs.stat|fs.read|fs.list|fs.download|fs.list|fs.read|fs.list|fs.stat|fs.download|fs.list,Ubuntu 22.04 LTS / fw 5.15.16 / 44:58:74:26:BF:33
evt-021581,svc-0352,service_account,2026-05-08 00:55:45,10.13.240.20,"Berlin, DE (52.5200, 13.4050)",db/prod/customers,token,130.27,AUTH_OK|fs.download|fs.download|fs.download|db.select|fs.read|db.export,Debian 12 (container) / fw 6.1.0 / 6E:D1:A8:25:1E:01
evt-021589,dev-0488,edge_device,2026-05-08 01:01:40,10.10.95.15,"Bengaluru, IN (12.9716, 77.5946)",ot/scada/hmi,certificate,31.41,AUTH_OK|tel.heartbeat|cfg.pull,BuildRoot 2024.02 / fw 5.10.198 / 6C:4E:04:10:4C:4F
evt-021637,svc-0413,service_account,2026-05-08 01:35:06,10.15.59.96,"New York, US (40.7128, -74.0060)",infra/k8s/prod,token,160.8,AUTH_OK|node.describe|pod.list|node.describe|pod.list|node.describe,RHEL 9 (vm) / fw 5.14.0 / 34:5D:CC:C7:B3:AD
evt-021668,usr-0058,user,2026-05-08 01:48:46,200.208.111.97,"Dubai, AE (25.2048, 55.2708)",eng/repo/edge-firmware,biometric,634.49,AUTH_OK|git.clone|code.search|git.clone|git.fetch|code.search,Ubuntu 22.04 LTS / fw 5.15.16 / 44:58:74:26:BF:33
evt-021688,usr-0092,user,2026-05-08 02:04:26,155.30.152.157,"Bogota, CO (4.7110, -74.0721)",infra/vault/secrets,password,404.66,AUTH_OK|secret.list|secret.lease|policy.read|secret.lease|policy.read,macOS 14 Sonoma / fw 23.5.0 / 56:44:D4:AB:CD:C3
evt-021728,usr-0058,user,2026-05-08 02:27:42,200.208.111.97,"Dubai, AE (25.2048, 55.2708)",eng/artifacts/releases,biometric,379.93,AUTH_OK|fs.list|fs.stat|fs.list|fs.download|fs.download,Ubuntu 22.04 LTS / fw 5.15.16 / 44:58:74:26:BF:33
evt-021741,dev-0473,edge_device,2026-05-08 02:37:45,10.11.147.192,"Hyderabad, IN (17.3850, 78.4867)",ot/scada/hmi,token,40.83,AUTH_FAIL|AUTH_FAIL|AUTH_OK|cfg.pull|tel.batch|tel.publish|tel.batch,Yocto Kirkstone / fw 4.1.12-rt / 7C:61:63:BF:33:AA
evt-021789,usr-0109,user,2026-05-08 03:08:34,10.16.168.187,"Austin, US (30.2672, -97.7431)",hr/records,password,330.82,AUTH_OK|fs.upload|fs.search|fs.list|fs.upload|fs.stat,Windows 10 22H2 / fw 10.0.19045 / A0:D2:9C:1F:E4:7E
evt-021839,svc-0359,service_account,2026-05-08 03:39:28,10.13.29.196,"Berlin, DE (52.5200, 13.4050)",eng/repo/watchtower,token,140.88,AUTH_OK|code.search|pr.review|pr.review|git.log|git.log,RHEL 9 (vm) / fw 5.14.0 / 62:4D:E4:0B:35:8A
evt-021845,usr-0058,user,2026-05-08 03:41:34,200.208.111.97,"Dubai, AE (25.2048, 55.2708)",eng/artifacts/releases,biometric,810.33,AUTH_OK|fs.read|fs.read|fs.upload|fs.download|fs.list|fs.upload|fs.read|fs.upload,Ubuntu 22.04 LTS / fw 5.15.16 / 44:58:74:26:BF:33
evt-021889,dev-0500,edge_device,2026-05-08 04:13:24,10.10.244.79,"Bengaluru, IN (12.9716, 77.5946)",infra/k8s/prod,certificate,30.46,AUTH_OK|node.describe|pod.logs,Zephyr RTOS 3.6 / fw 3.6.0 / 5E:B7:E0:03:B0:0C
evt-021936,usr-0002,user,2026-05-08 04:35:57,18.224.82.53,"Paris, FR (48.8566, 2.3522)",eng/repo/watchtower,token,656.11,AUTH_OK|git.fetch|git.clone|git.fetch|pr.review|git.log|code.search|code.search|git.fetch|git.push|git.log|code.search|pr.review|git.log|git.clone|git.clone|git.fetch|git.fetch,Ubuntu 22.04 LTS / fw 5.15.0 / 6C:21:55:94:51:6D
evt-021983,usr-0232,user,2026-05-08 05:05:44,31.177.129.145,"Dublin, IE (53.3498, -6.2603)",finance/ledger,password,828.07,AUTH_OK|fs.search|fs.download|fs.read|fs.download|fs.search|fs.read|fs.stat,Ubuntu 22.04 LTS / fw 5.15.0 / 14:1C:E0:D8:FA:96
